time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
31/08/2025 09:48:12.6898	1,5860692E-002	5,0691342E-001	6,2246401E-002
31/08/2025 09:50:59.8402	1,2576789E-002	5,1446563E-001	5,2235831E-002
31/08/2025 09:54:29.8600	1,0009170E-002	5,1906091E-001	4,4147752E-002
31/08/2025 09:54:30.6957	1,9999814E+005	2,8196976E-001	-3,8119216E-002
31/08/2025 09:54:31.1297	1,5885727E+005	2,9317096E-001	-2,6066083E-002
31/08/2025 09:54:31.5637	1,2618765E+005	3,0065721E-001	-1,9287203E-002
31/08/2025 09:54:31.8577	1,0022640E+005	3,0376408E-001	-1,4223079E-002
31/08/2025 09:54:33.5517	7,9609563E+004	3,0514091E-001	-1,0481269E-002
31/08/2025 09:54:35.2457	6,3233004E+004	3,0580705E-001	-7,9152724E-003
31/08/2025 09:54:36.7997	5,0224539E+004	3,0613586E-001	-6,2903841E-003
31/08/2025 09:54:37.5137	3,9897566E+004	3,0672288E-001	-4,7844183E-003
31/08/2025 09:54:37.9477	3,1686090E+004	3,0677488E-001	-3,5106754E-003
31/08/2025 09:54:38.3817	2,5172580E+004	3,0685243E-001	-2,3648397E-003
31/08/2025 09:54:38.8157	1,9995176E+004	3,0720401E-001	-1,5023112E-003
31/08/2025 09:54:39.2497	1,5884798E+004	3,0729160E-001	-5,7978014E-004
31/08/2025 09:54:39.6837	1,2618766E+004	3,0735862E-001	5,5248544E-005
31/08/2025 09:54:40.1177	1,0020785E+004	3,0762744E-001	4,5881807E-004
31/08/2025 09:54:40.6100	7,9597607E+003	3,0798286E-001	8,1551174E-004
31/08/2025 09:54:41.1915	6,3238188E+003	3,0805647E-001	1,1578694E-003
31/08/2025 09:54:41.6609	5,0216069E+003	3,0844665E-001	1,4124446E-003
31/08/2025 09:54:42.3531	3,9861731E+003	3,0882141E-001	1,7714354E-003
31/08/2025 09:54:42.8191	3,1669595E+003	3,0904540E-001	1,9414010E-003
31/08/2025 09:54:43.2849	2,5158047E+003	3,0930349E-001	2,0322260E-003
31/08/2025 09:54:43.7532	1,9980818E+003	3,0976966E-001	2,2143351E-003
31/08/2025 09:54:44.2201	1,5884750E+003	3,1011477E-001	2,6660629E-003
31/08/2025 09:54:44.6859	1,2604036E+003	3,1048948E-001	2,7560636E-003
31/08/2025 09:54:45.1526	1,0016024E+003	3,1102630E-001	2,9165985E-003
31/08/2025 09:54:45.6199	7,9525409E+002	3,1147876E-001	3,1111191E-003
