time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
03/09/2025 08:35:44.0770	1,2596742E+000	3,1634420E-001	1,5415953E-002
03/09/2025 08:35:46.2151	1,0000639E+000	3,1817123E-001	1,8372320E-002
03/09/2025 08:35:48.8973	7,9443753E-001	3,1992060E-001	2,0748375E-002
03/09/2025 08:35:52.2607	6,3126212E-001	3,2211724E-001	2,3783479E-002
03/09/2025 08:35:56.4919	5,0118679E-001	3,2506809E-001	2,7895402E-002
03/09/2025 08:36:01.7996	3,9867833E-001	3,2789943E-001	3,2766767E-002
03/09/2025 08:36:08.4800	3,1619310E-001	3,3130085E-001	3,7514273E-002
03/09/2025 08:36:16.8817	2,5117347E-001	3,3610657E-001	4,2745616E-002
03/09/2025 08:36:27.4328	1,9980818E-001	3,4195045E-001	4,9345955E-002
03/09/2025 08:36:40.7267	1,5846856E-001	3,4812972E-001	5,6975015E-002
03/09/2025 08:36:57.4516	1,2590654E-001	3,5489804E-001	6,4446010E-002
03/09/2025 08:37:18.4719	1,0013975E-001	3,6370042E-001	7,2023317E-002
03/09/2025 08:37:44.9665	7,9421178E-002	3,7480646E-001	8,1120647E-002
03/09/2025 08:38:18.3063	6,3101739E-002	3,8666090E-001	9,1702700E-002
03/09/2025 08:39:00.2459	5,0154075E-002	3,9941546E-001	1,0268135E-001
03/09/2025 08:39:53.0799	3,9804459E-002	4,1463941E-001	1,1268817E-001
03/09/2025 08:40:59.6400	3,1592205E-002	4,3350402E-001	1,2365550E-001
03/09/2025 08:42:23.2584	2,5144994E-002	4,5644122E-001	1,3671358E-001
03/09/2025 08:44:08.6474	1,9949391E-002	4,8418629E-001	1,4784136E-001
03/09/2025 08:46:21.1963	1,5860692E-002	5,1657671E-001	1,5236846E-001
03/09/2025 08:49:08.3466	1,2576789E-002	5,5284929E-001	1,4857140E-001
03/09/2025 08:52:38.3674	1,0009170E-002	5,8521587E-001	1,3654470E-001
03/09/2025 08:52:39.2036	1,9999814E+005	2,6261058E-001	-6,4687831E-003
03/09/2025 08:52:39.6376	1,5885727E+005	2,7288809E-001	-2,9054026E-003
