time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
02/09/2025 17:17:50.3043	6,3105812E+000	3,0374590E-001	9,8889209E-003
02/09/2025 17:17:50.7723	5,0144420E+000	3,0495504E-001	1,0528244E-002
02/09/2025 17:17:51.3458	3,9859698E+000	3,0649319E-001	1,1416086E-002
02/09/2025 17:17:52.0538	3,1655185E+000	3,0768925E-001	1,2221112E-002
02/09/2025 17:17:52.9318	2,5136747E+000	3,0935565E-001	1,3149780E-002
02/09/2025 17:17:54.0248	1,9970603E+000	3,1070504E-001	1,4491189E-002
02/09/2025 17:17:55.3912	1,5846856E+000	3,1254548E-001	1,5484205E-002
02/09/2025 17:17:57.9431	1,2596742E+000	3,1400651E-001	1,7344709E-002
02/09/2025 17:18:00.0812	1,0000639E+000	3,1573272E-001	1,9033764E-002
02/09/2025 17:18:02.7632	7,9443753E-001	3,1752017E-001	2,1656604E-002
02/09/2025 17:18:06.1290	6,3126212E-001	3,2023284E-001	2,4915893E-002
02/09/2025 17:18:10.3582	5,0118679E-001	3,2241875E-001	2,8533561E-002
02/09/2025 17:18:15.6658	3,9867833E-001	3,2483056E-001	3,1998914E-002
02/09/2025 17:18:22.3462	3,1619310E-001	3,2926685E-001	3,7436996E-002
02/09/2025 17:18:30.7480	2,5117347E-001	3,3376363E-001	4,3452561E-002
02/09/2025 17:18:41.3002	1,9980818E-001	3,3825409E-001	4,9964432E-002
02/09/2025 17:18:54.5957	1,5846856E-001	3,4413251E-001	5,6613337E-002
02/09/2025 17:19:11.3218	1,2590654E-001	3,5169208E-001	6,4211704E-002
02/09/2025 17:19:32.3420	1,0013975E-001	3,6025631E-001	7,3490769E-002
02/09/2025 17:19:58.8367	7,9421178E-002	3,6907277E-001	8,3862655E-002
02/09/2025 17:20:32.1765	6,3101739E-002	3,7924460E-001	9,4514467E-002
02/09/2025 17:21:14.1151	5,0154075E-002	3,9153972E-001	1,0467217E-001
02/09/2025 17:22:06.9491	3,9804459E-002	4,0654266E-001	1,1784673E-001
02/09/2025 17:23:13.5091	3,1592205E-002	4,2222917E-001	1,3346906E-001
02/09/2025 17:24:37.1275	2,5144994E-002	4,3850857E-001	1,4920889E-001
02/09/2025 17:26:22.5165	1,9949391E-002	4,5840579E-001	1,6532217E-001
02/09/2025 17:28:35.0655	1,5860692E-002	4,8297763E-001	1,8334317E-001
02/09/2025 17:31:22.2158	1,2576789E-002	5,1126969E-001	2,0467147E-001
02/09/2025 17:34:52.2365	1,0009170E-002	5,4112512E-001	2,2756097E-001
02/09/2025 17:34:53.0726	1,9999814E+005	2,5449014E-001	-1,8206466E-002
02/09/2025 17:34:53.5066	1,5885727E+005	2,6653227E-001	-1,2360062E-002
02/09/2025 17:34:53.9406	1,2618765E+005	2,7284798E-001	-7,5375922E-003
02/09/2025 17:34:54.3746	1,0022640E+005	2,7666786E-001	-4,2955205E-003
02/09/2025 17:34:56.0686	7,9609563E+004	2,7837819E-001	-2,4278376E-003
02/09/2025 17:34:57.7626	6,3233004E+004	2,7922577E-001	-1,7665549E-003
02/09/2025 17:34:59.0366	5,0224539E+004	2,7974707E-001	-1,2358892E-003
02/09/2025 17:34:59.7516	3,9897566E+004	2,8019997E-001	-6,5362849E-004
02/09/2025 17:35:00.1856	3,1686090E+004	2,8058010E-001	-2,3314684E-004
02/09/2025 17:35:00.6196	2,5172580E+004	2,8082651E-001	2,9788795E-004
