time/s	I/mA	<Ewe/V>	
30/08/2025 16:06:02.1610	5,4321769E-003	-6,7487233E-003
30/08/2025 16:06:02.2610	7,3412773E-003	-6,7456290E-003
30/08/2025 16:06:02.3610	-9,3149021E-004	-6,7442539E-003
30/08/2025 16:06:02.4610	4,7958097E-003	-6,7477301E-003
30/08/2025 16:06:02.5610	1,1159477E-002	-6,7468127E-003
30/08/2025 16:06:02.6610	7,9776440E-003	-6,7515499E-003
30/08/2025 16:06:02.7610	1,0523110E-002	-6,7442539E-003
30/08/2025 16:06:02.8610	9,2503773E-003	-6,7471187E-003
30/08/2025 16:06:02.9610	-1,5678566E-003	-6,7487233E-003
30/08/2025 16:06:03.0610	7,3412773E-003	-6,7494870E-003
30/08/2025 16:06:03.1610	2,8867100E-003	-6,7498689E-003
30/08/2025 16:06:03.2610	8,6140092E-003	-6,7457813E-003
30/08/2025 16:06:03.3610	1,0523110E-002	-6,7417710E-003
30/08/2025 16:06:03.4610	2,8867100E-003	-6,7446739E-003
30/08/2025 16:06:03.5610	4,7958097E-003	-6,7465072E-003
30/08/2025 16:06:03.6610	4,7958097E-003	-6,7486851E-003
30/08/2025 16:06:03.7610	2,8867100E-003	-6,7437575E-003
30/08/2025 16:06:03.8610	7,3412773E-003	-6,7468509E-003
30/08/2025 16:06:03.9610	7,9776440E-003	-6,7449794E-003
30/08/2025 16:06:04.0610	4,7958097E-003	-6,7516644E-003
30/08/2025 16:06:04.1610	4,7958097E-003	-6,7433366E-003
30/08/2025 16:06:04.2610	1,6886778E-002	-6,7426111E-003
30/08/2025 16:06:04.3610	1,6139771E-003	-6,7422292E-003
30/08/2025 16:06:04.4610	2,2503431E-003	-6,7455908E-003
30/08/2025 16:06:04.5610	9,2503773E-003	-6,7454758E-003
30/08/2025 16:06:04.6610	6,0685435E-003	-6,7394022E-003
30/08/2025 16:06:04.7610	5,4321769E-003	-6,7420383E-003
30/08/2025 16:06:04.8610	4,7958097E-003	-6,7466986E-003
