time/s	<I>/mA	Ewe/V	
26/08/2025 20:48:31.3859	9,168479557037358E+000	-2,0926071E-003
26/08/2025 20:48:32.3859	9,009893515396115E+000	-2,0544075E-003
26/08/2025 20:48:33.3859	8,864502010536192E+000	-2,1690065E-003
26/08/2025 20:48:34.3859	8,726206023406974E+000	-2,1117069E-003
26/08/2025 20:48:35.3859	8,591060667610167E+000	-2,1117069E-003
26/08/2025 20:48:36.3859	8,434486332321168E+000	-2,1499067E-003
26/08/2025 20:48:37.3859	8,311747475433350E+000	-2,1308069E-003
26/08/2025 20:48:38.3859	8,143567218589766E+000	-2,1308069E-003
26/08/2025 20:48:39.3859	7,996135759258266E+000	-2,1499067E-003
26/08/2025 20:48:40.3859	7,890376963424679E+000	-2,1881063E-003
26/08/2025 20:48:41.3859	7,767527700328813E+000	-2,1690065E-003
26/08/2025 20:48:42.3859	7,619790737533549E+000	-2,1117069E-003
26/08/2025 20:48:43.3859	7,480595262813551E+000	-2,1308069E-003
26/08/2025 20:48:44.3859	7,346698887252799E+000	-2,1690065E-003
26/08/2025 20:48:45.3859	7,256357064437864E+000	-2,1117069E-003
26/08/2025 20:48:46.3859	7,126349003124236E+000	-2,0544075E-003
26/08/2025 20:48:47.3859	6,985828548908216E+000	-2,1308069E-003
26/08/2025 20:48:48.3859	6,862981425476079E+000	-2,1690065E-003
26/08/2025 20:48:49.3859	6,736409554576852E+000	-2,1881063E-003
26/08/2025 20:48:50.3859	6,609541065692895E+000	-2,1499067E-003
26/08/2025 20:48:51.3859	6,505253418445584E+000	-2,1117069E-003
26/08/2025 20:48:52.3859	6,395610710144041E+000	-2,0353077E-003
26/08/2025 20:48:53.3859	6,279317738342286E+000	-2,2072061E-003
26/08/2025 20:48:54.3859	6,147412915992732E+000	-2,1690065E-003
26/08/2025 20:48:55.3859	6,019814782238001E+000	-2,0162079E-003
26/08/2025 20:48:56.3859	5,937911379146570E+000	-2,0353077E-003
26/08/2025 20:48:57.3859	5,821786929225919E+000	-2,0735073E-003
26/08/2025 20:48:58.3859	5,701603232765194E+000	-2,1499067E-003
26/08/2025 20:48:59.3859	5,583073262500747E+000	-2,0735073E-003
26/08/2025 20:49:00.3859	5,479715836143493E+000	-2,1117069E-003
26/08/2025 20:49:01.3859	5,382412919235229E+000	-2,0353077E-003
26/08/2025 20:49:02.3859	5,281750332546224E+000	-2,2263059E-003
26/08/2025 20:49:03.3859	5,174666920089720E+000	-2,1308069E-003
26/08/2025 20:49:04.3859	5,091629553413387E+000	-2,1881063E-003
26/08/2025 20:49:05.3859	4,970164256763457E+000	-2,1499067E-003
26/08/2025 20:49:06.3859	4,863965855121606E+000	-2,1881063E-003
26/08/2025 20:49:07.3859	4,791373911762221E+000	-2,0735073E-003
26/08/2025 20:49:08.3859	4,701764886665345E+000	-2,1690065E-003
26/08/2025 20:49:09.3859	4,599493910217284E+000	-2,1117069E-003
26/08/2025 20:49:10.3859	4,416460214156572E+000	-2,0735073E-003
26/08/2025 20:49:11.3859	4,337596431541442E+000	-2,1117069E-003
26/08/2025 20:49:12.3859	4,280189538097380E+000	-2,2072061E-003
26/08/2025 20:49:13.3859	4,187024923992155E+000	-2,1499067E-003
26/08/2025 20:49:14.3859	4,089079326438902E+000	-1,9971081E-003
26/08/2025 20:49:15.3859	4,007469982767105E+000	-2,0735073E-003
26/08/2025 20:49:16.3859	3,917935515308379E+000	-2,1690065E-003
26/08/2025 20:49:17.3859	3,833665542268747E+000	-2,0353077E-003
26/08/2025 20:49:18.3859	3,762671673727034E+000	-2,0353077E-003
26/08/2025 20:49:19.3859	3,674226195621486E+000	-2,1499067E-003
26/08/2025 20:49:20.3859	3,590147595882407E+000	-2,1881063E-003
26/08/2025 20:49:21.3859	3,494054644632335E+000	-2,0735073E-003
26/08/2025 20:49:22.3859	3,404497398090362E+000	-2,1308069E-003
26/08/2025 20:49:23.3859	3,354085485124585E+000	-2,1117069E-003
26/08/2025 20:49:24.3859	3,271299073505400E+000	-2,1308069E-003
26/08/2025 20:49:25.3859	3,180337202215194E+000	-1,9971081E-003
26/08/2025 20:49:26.3859	3,095319571590416E+000	-2,0926071E-003
26/08/2025 20:49:27.3859	3,019199582242965E+000	-2,1690065E-003
26/08/2025 20:49:28.3859	2,945481623458853E+000	-2,1308069E-003
26/08/2025 20:49:29.3859	2,874049186277389E+000	-2,1499067E-003
26/08/2025 20:49:30.3859	2,794915584373470E+000	-2,0926071E-003
26/08/2025 20:49:31.3859	2,732032465648651E+000	-2,1117069E-003
26/08/2025 20:49:32.3859	2,650058074331280E+000	-2,2263059E-003
26/08/2025 20:49:33.3859	2,575558839654917E+000	-2,0735073E-003
26/08/2025 20:49:34.3859	2,514683001470566E+000	-2,0353077E-003
26/08/2025 20:49:35.3859	2,449581231212612E+000	-2,1308069E-003
26/08/2025 20:49:36.3859	2,370877170467374E+000	-2,0926071E-003
26/08/2025 20:49:37.3859	2,297855135107040E+000	-2,0926071E-003
26/08/2025 20:49:38.3859	2,230392863082884E+000	-2,0735073E-003
26/08/2025 20:49:39.3859	2,180349075412749E+000	-2,0162079E-003
26/08/2025 20:49:40.3859	2,110704222106932E+000	-1,9971081E-003
26/08/2025 20:49:41.3859	2,037722134208678E+000	-2,2263059E-003
26/08/2025 20:49:42.3859	1,974434078812592E+000	-2,0926071E-003
26/08/2025 20:49:43.3859	1,913962436246869E+000	-2,1117069E-003
26/08/2025 20:49:44.3859	1,848278306341172E+000	-2,1308069E-003
26/08/2025 20:49:45.3859	1,794665635800357E+000	-2,0735073E-003
26/08/2025 20:49:46.3859	1,737964463520051E+000	-2,0735073E-003
26/08/2025 20:49:47.3859	1,685269929671279E+000	-2,1881063E-003
26/08/2025 20:49:48.3859	1,616169610691067E+000	-2,1117069E-003
26/08/2025 20:49:49.3859	1,551071426248550E+000	-2,0926071E-003
26/08/2025 20:49:50.3859	1,511444136309620E+000	-2,1499067E-003
26/08/2025 20:49:51.3859	1,449119053077698E+000	-2,0926071E-003
26/08/2025 20:49:52.3859	1,386159971976280E+000	-2,1499067E-003
26/08/2025 20:49:53.3859	1,325205658769608E+000	-2,2072061E-003
26/08/2025 20:49:54.3859	1,265189640593529E+000	-2,0926071E-003
26/08/2025 20:49:55.3859	1,220723162293433E+000	-2,1117069E-003
26/08/2025 20:49:56.3859	1,169681313467026E+000	-2,0544075E-003
26/08/2025 20:49:57.3859	1,108108249306678E+000	-2,0735073E-003
26/08/2025 20:49:58.3859	1,063130998969077E+000	-2,0926071E-003
26/08/2025 20:49:59.3859	1,005917696154116E+000	-2,0735073E-003
26/08/2025 20:50:00.3859	9,463490757465358E-001	-2,0735073E-003
26/08/2025 20:50:01.3859	9,036226168513295E-001	-2,1117069E-003
26/08/2025 20:50:02.3859	8,545691892027856E-001	-2,1117069E-003
26/08/2025 20:50:03.3859	8,011608056068420E-001	-2,0926071E-003
26/08/2025 20:50:04.3859	7,479772021174429E-001	-2,1308069E-003
26/08/2025 20:50:05.3859	6,918836116075511E-001	-2,0735073E-003
26/08/2025 20:50:06.3859	6,541209612369538E-001	-2,1499067E-003
26/08/2025 20:50:07.3859	6,104232719659803E-001	-2,1308069E-003
26/08/2025 20:50:08.3859	5,616327750802022E-001	-2,1499067E-003
26/08/2025 20:50:09.3859	5,153578035533419E-001	-2,0162079E-003
26/08/2025 20:50:10.3859	4,442985706091567E-001	-2,2263059E-003
26/08/2025 20:50:11.3859	4,196518266320224E-001	-2,1308069E-003
26/08/2025 20:50:12.3859	3,786654668390748E-001	-2,1308069E-003
26/08/2025 20:50:13.3859	3,339435427725315E-001	-2,1499067E-003
26/08/2025 20:50:14.3859	2,981014565289020E-001	-2,0735073E-003
26/08/2025 20:50:15.3859	2,528405308037991E-001	-2,0735073E-003
26/08/2025 20:50:16.3859	2,041408367276190E-001	-2,0353077E-003
26/08/2025 20:50:17.3859	1,750892236888408E-001	-2,1690065E-003
26/08/2025 20:50:18.3859	1,382394717976451E-001	-2,0353077E-003
26/08/2025 20:50:19.3859	9,488278410732742E-002	-2,0926071E-003
26/08/2025 20:50:20.3859	3,861919291885318E-002	-2,1499067E-003
26/08/2025 20:50:21.3859	1,699603359972152E-002	-2,0926071E-003
26/08/2025 20:50:22.3859	-1,563510126415640E-002	-2,1117069E-003
26/08/2025 20:50:23.3859	-5,221538100615153E-002	-2,2836053E-003
26/08/2025 20:50:24.3859	-1,012992110764153E-001	-2,1499067E-003
26/08/2025 20:50:25.3859	-1,304961701527243E-001	-2,1499067E-003
26/08/2025 20:50:26.3859	-1,696301114112139E-001	-2,1690065E-003
26/08/2025 20:50:27.3859	-2,081538555949929E-001	-2,1117069E-003
26/08/2025 20:50:28.3859	-2,425946535587316E-001	-1,9589085E-003
26/08/2025 20:50:29.3859	-2,728286348730329E-001	-2,0162079E-003
26/08/2025 20:50:30.3859	-3,046460430026057E-001	-2,2072061E-003
26/08/2025 20:50:31.3859	-3,417761645555497E-001	-2,0735073E-003
26/08/2025 20:50:32.3859	-3,772039174854758E-001	-2,2263059E-003
26/08/2025 20:50:33.3859	-3,971230043351652E-001	-2,0353077E-003
26/08/2025 20:50:34.3859	-4,346048245847226E-001	-2,0926071E-003
26/08/2025 20:50:35.3859	-4,692024769604215E-001	-2,1308069E-003
26/08/2025 20:50:36.3859	-4,979587447464469E-001	-2,1499067E-003
26/08/2025 20:50:37.3859	-5,241015569925308E-001	-2,0735073E-003
26/08/2025 20:50:38.3859	-5,519924173593521E-001	-2,0353077E-003
26/08/2025 20:50:39.3859	-5,757549336552623E-001	-2,1308069E-003
26/08/2025 20:50:40.3859	-6,094594593048096E-001	-2,1881063E-003
26/08/2025 20:50:41.3859	-6,289016698837280E-001	-2,1308069E-003
26/08/2025 20:50:42.3859	-6,617236783385279E-001	-2,0162079E-003
26/08/2025 20:50:43.3859	-6,914979589939136E-001	-2,1117069E-003
26/08/2025 20:50:44.3859	-7,067434841752052E-001	-2,1499067E-003
26/08/2025 20:50:45.3859	-7,322832547307012E-001	-2,2072061E-003
26/08/2025 20:50:46.3859	-7,587942295432111E-001	-2,0926071E-003
26/08/2025 20:50:47.3859	-7,875061571717268E-001	-2,0926071E-003
26/08/2025 20:50:48.3859	-8,120416592240343E-001	-2,0926071E-003
26/08/2025 20:50:49.3859	-8,311821570873263E-001	-2,1881063E-003
26/08/2025 20:50:50.3859	-8,539578904509545E-001	-2,0162079E-003
26/08/2025 20:50:51.3859	-8,769167235732080E-001	-2,1308069E-003
26/08/2025 20:50:52.3859	-8,968555752635012E-001	-2,1499067E-003
26/08/2025 20:50:53.3859	-9,117986439824115E-001	-2,0926071E-003
26/08/2025 20:50:54.3859	-9,377004995703704E-001	-2,0353077E-003
26/08/2025 20:50:55.3859	-9,553869427323343E-001	-2,1308069E-003
26/08/2025 20:50:56.3859	-9,728987092137338E-001	-2,1308069E-003
26/08/2025 20:50:57.3859	-9,984750480413460E-001	-2,0353077E-003
26/08/2025 20:50:58.3859	-1,020234498834611E+000	-2,0353077E-003
26/08/2025 20:50:59.3859	-1,034756155061723E+000	-2,1117069E-003
26/08/2025 20:51:00.3859	-1,046228867387773E+000	-2,1881063E-003
26/08/2025 20:51:01.3859	-1,065800692248345E+000	-2,1117069E-003
26/08/2025 20:51:02.3859	-1,078714796796323E+000	-2,1117069E-003
26/08/2025 20:51:03.3859	-1,099427356743813E+000	-2,1117069E-003
26/08/2025 20:51:04.3859	-1,114579671502114E+000	-2,0353077E-003
26/08/2025 20:51:05.3859	-1,126982259726525E+000	-2,0735073E-003
26/08/2025 20:51:06.3859	-1,142994029903413E+000	-2,1308069E-003
26/08/2025 20:51:07.3859	-1,158623181343081E+000	-2,3027051E-003
26/08/2025 20:51:08.3859	-1,168834765982631E+000	-2,0544075E-003
26/08/2025 20:51:09.3859	-1,186675580358507E+000	-2,1499067E-003
26/08/2025 20:51:10.3859	-1,200787408924104E+000	-2,1690065E-003
26/08/2025 20:51:11.3859	-1,211584414672853E+000	-2,1117069E-003
26/08/2025 20:51:12.3859	-1,225168945360184E+000	-2,0544075E-003
26/08/2025 20:51:13.3859	-1,239161936020853E+000	-1,9971081E-003
26/08/2025 20:51:14.3859	-1,253687363409997E+000	-2,0353077E-003
26/08/2025 20:51:15.3859	-1,267393599867821E+000	-2,0926071E-003
26/08/2025 20:51:16.3859	-1,268807913303375E+000	-2,1881063E-003
26/08/2025 20:51:17.3859	-1,282399189066887E+000	-2,0926071E-003
26/08/2025 20:51:18.3859	-1,292390369486808E+000	-2,0544075E-003
26/08/2025 20:51:19.3859	-1,302352198743820E+000	-2,0926071E-003
