time/s	I/mA	<Ewe/V>	
27/08/2025 10:10:31.7377	3,5231672E-002	-5,9581813E-003
27/08/2025 10:10:31.8377	1,8159975E-001	-5,9501212E-003
27/08/2025 10:10:31.9377	1,3705294E-001	-5,9459959E-003
27/08/2025 10:10:32.0377	8,6142294E-002	-5,9417938E-003
27/08/2025 10:10:32.1377	1,0523378E-001	-5,9307162E-003
27/08/2025 10:10:32.2377	2,0705505E-001	-5,9350324E-003
27/08/2025 10:10:32.3377	1,4341676E-001	-5,9299520E-003
27/08/2025 10:10:32.4377	1,4978060E-001	-5,9202877E-003
27/08/2025 10:10:32.5377	1,6250826E-001	-5,9172316E-003
27/08/2025 10:10:32.6377	4,7959324E-002	-5,9157033E-003
27/08/2025 10:10:32.7377	6,7050815E-002	-5,9103174E-003
27/08/2025 10:10:32.8377	6,7050815E-002	-5,9076436E-003
27/08/2025 10:10:32.9377	1,6250826E-001	-5,9044347E-003
27/08/2025 10:10:33.0377	7,3414646E-002	-5,9005385E-003
27/08/2025 10:10:33.1377	1,8796356E-001	-5,8947322E-003
27/08/2025 10:10:33.2377	9,8869957E-002	-5,8959159E-003
27/08/2025 10:10:33.3377	1,4978060E-001	-5,8901096E-003
27/08/2025 10:10:33.4377	1,1159762E-001	-5,8895750E-003
27/08/2025 10:10:33.5377	1,7523590E-001	-5,8883526E-003
27/08/2025 10:10:33.6377	1,1796144E-001	-5,8794143E-003
27/08/2025 10:10:33.7377	1,4341676E-001	-5,8844560E-003
27/08/2025 10:10:33.8377	1,1796144E-001	-5,8789174E-003
27/08/2025 10:10:33.9377	1,3705294E-001	-5,8747916E-003
27/08/2025 10:10:34.0377	5,4323155E-002	-5,8786497E-003
27/08/2025 10:10:34.1377	1,8159975E-001	-5,8734929E-003
27/08/2025 10:10:34.2377	1,4978060E-001	-5,8681830E-003
27/08/2025 10:10:34.3377	1,1796144E-001	-5,8708573E-003
27/08/2025 10:10:34.4377	9,8869957E-002	-5,8695204E-003
27/08/2025 10:10:34.5377	1,4978060E-001	-5,8679539E-003
27/08/2025 10:10:34.6377	1,2432528E-001	-5,8703604E-003
27/08/2025 10:10:34.7377	9,2506140E-002	-5,8663497E-003
27/08/2025 10:10:34.8377	1,5614443E-001	-5,8647068E-003
27/08/2025 10:10:34.9377	7,9778478E-002	-5,8623767E-003
27/08/2025 10:10:35.0377	1,3068911E-001	-5,8654328E-003
27/08/2025 10:10:35.1377	1,5614443E-001	-5,8565321E-003
27/08/2025 10:10:35.2377	1,2432528E-001	-5,8654328E-003
27/08/2025 10:10:35.3377	1,3705294E-001	-5,8622239E-003
27/08/2025 10:10:35.4377	1,6250826E-001	-5,8587859E-003
27/08/2025 10:10:35.5377	1,0523378E-001	-5,8652032E-003
27/08/2025 10:10:35.6377	9,2506140E-002	-5,8640959E-003
27/08/2025 10:10:35.7377	9,8869957E-002	-5,8556539E-003
27/08/2025 10:10:35.8377	1,4978060E-001	-5,8603520E-003
27/08/2025 10:10:35.9377	9,8869957E-002	-5,8652032E-003
27/08/2025 10:10:36.0377	1,3705294E-001	-5,8565321E-003
27/08/2025 10:10:36.1377	1,1796144E-001	-5,8624917E-003
27/08/2025 10:10:36.2377	1,3705294E-001	-5,8633699E-003
27/08/2025 10:10:36.3377	1,0523378E-001	-5,8600851E-003
27/08/2025 10:10:36.4377	1,4978060E-001	-5,8644013E-003
27/08/2025 10:10:36.5377	1,1796144E-001	-5,8685271E-003
27/08/2025 10:10:36.6377	1,1159762E-001	-5,8608106E-003
27/08/2025 10:10:36.7377	1,3068911E-001	-5,8640195E-003
27/08/2025 10:10:36.8377	1,1159762E-001	-5,8694440E-003
27/08/2025 10:10:36.9377	1,0523378E-001	-5,8593974E-003
27/08/2025 10:10:37.0377	5,4323155E-002	-5,8678393E-003
27/08/2025 10:10:37.1377	1,2432528E-001	-5,8713155E-003
27/08/2025 10:10:37.2377	1,4341676E-001	-5,8640577E-003
27/08/2025 10:10:37.3377	8,6142294E-002	-5,8736075E-003
27/08/2025 10:10:37.4377	5,4323155E-002	-5,8738752E-003
27/08/2025 10:10:37.5377	9,8869957E-002	-5,8624535E-003
27/08/2025 10:10:37.6377	1,5614443E-001	-5,8692144E-003
27/08/2025 10:10:37.7377	7,9778478E-002	-5,8740657E-003
27/08/2025 10:10:37.8377	1,3068911E-001	-5,8714300E-003
27/08/2025 10:10:37.9377	7,3414646E-002	-5,8737602E-003
27/08/2025 10:10:38.0377	9,2506140E-002	-5,8827754E-003
27/08/2025 10:10:38.1377	1,6250826E-001	-5,8748680E-003
27/08/2025 10:10:38.2377	7,9778478E-002	-5,8788792E-003
27/08/2025 10:10:38.3377	1,1796144E-001	-5,8809798E-003
27/08/2025 10:10:38.4377	1,3705294E-001	-5,8722706E-003
27/08/2025 10:10:38.5377	7,9778478E-002	-5,8801016E-003
27/08/2025 10:10:38.6377	1,8159975E-001	-5,8840360E-003
27/08/2025 10:10:38.7377	1,5614443E-001	-5,8814003E-003
27/08/2025 10:10:38.8377	1,3705294E-001	-5,8865189E-003
27/08/2025 10:10:38.9377	1,3705294E-001	-5,8875121E-003
27/08/2025 10:10:39.0377	1,1159762E-001	-5,8887345E-003
27/08/2025 10:10:39.1377	7,9778478E-002	-5,8866334E-003
27/08/2025 10:10:39.2377	1,3068911E-001	-5,8924397E-003
27/08/2025 10:10:39.3377	9,8869957E-002	-5,8882381E-003
27/08/2025 10:10:39.4377	1,3705294E-001	-5,8920961E-003
27/08/2025 10:10:39.5377	1,4341676E-001	-5,8914847E-003
27/08/2025 10:10:39.6377	1,4978060E-001	-5,8917524E-003
27/08/2025 10:10:39.7377	1,5614443E-001	-5,8999653E-003
27/08/2025 10:10:39.8377	1,1796144E-001	-5,9019518E-003
27/08/2025 10:10:39.9377	9,2506140E-002	-5,8927075E-003
27/08/2025 10:10:40.0377	1,0523378E-001	-5,8995453E-003
27/08/2025 10:10:40.1377	1,3068911E-001	-5,9055807E-003
27/08/2025 10:10:40.2377	1,1159762E-001	-5,9040147E-003
27/08/2025 10:10:40.3377	1,2432528E-001	-5,9090951E-003
27/08/2025 10:10:40.4377	1,1796144E-001	-5,9047784E-003
