time/s	I/mA	<Ewe/V>	
02/09/2025 18:08:35.2490	9,8867435E-003	-3,5565798E-003
02/09/2025 18:08:35.3490	9,7761012E-004	-3,5513847E-003
02/09/2025 18:08:35.4490	8,6140092E-003	-3,5603617E-003
02/09/2025 18:08:35.5490	6,7049102E-003	-3,5586809E-003
02/09/2025 18:08:35.6490	8,6140092E-003	-3,5543260E-003
02/09/2025 18:08:35.7490	4,7958097E-003	-3,5557013E-003
02/09/2025 18:08:35.8490	7,9776440E-003	-3,5540205E-003
02/09/2025 18:08:35.9490	9,2503773E-003	-3,5542115E-003
02/09/2025 18:08:36.0490	4,1594426E-003	-3,5581461E-003
02/09/2025 18:08:36.1490	6,7049102E-003	-3,5634558E-003
02/09/2025 18:08:36.2490	1,1795843E-002	-3,5561980E-003
02/09/2025 18:08:36.3490	-2,9512335E-004	-3,5658241E-003
02/09/2025 18:08:36.4490	9,7761012E-004	-3,5592536E-003
02/09/2025 18:08:36.5490	4,1594426E-003	-3,5586809E-003
02/09/2025 18:08:36.6490	4,7958097E-003	-3,5601323E-003
02/09/2025 18:08:36.7490	9,2503773E-003	-3,5576876E-003
02/09/2025 18:08:36.8490	6,7049102E-003	-3,5587954E-003
02/09/2025 18:08:36.9490	2,8867100E-003	-3,5602851E-003
02/09/2025 18:08:37.0490	5,4321769E-003	-3,5561980E-003
02/09/2025 18:08:37.1490	1,1795843E-002	-3,5605144E-003
02/09/2025 18:08:37.2490	9,8867435E-003	-3,5630355E-003
02/09/2025 18:08:37.3490	1,0523110E-002	-3,5590245E-003
02/09/2025 18:08:37.4490	8,6140092E-003	-3,5588718E-003
02/09/2025 18:08:37.5490	6,7049102E-003	-3,5582606E-003
02/09/2025 18:08:37.6490	5,4321769E-003	-3,5630355E-003
02/09/2025 18:08:37.7490	9,2503773E-003	-3,5590627E-003
02/09/2025 18:08:37.8490	1,1795843E-002	-3,5565798E-003
02/09/2025 18:08:37.9490	-2,2042233E-003	-3,5580313E-003
02/09/2025 18:08:38.0490	1,3068578E-002	-3,5570764E-003
02/09/2025 18:08:38.1490	9,8867435E-003	-3,5631503E-003
02/09/2025 18:08:38.2490	9,8867435E-003	-3,5592536E-003
02/09/2025 18:08:38.3490	1,4977678E-002	-3,5579551E-003
02/09/2025 18:08:38.4490	1,2432210E-002	-3,5602469E-003
02/09/2025 18:08:38.5490	4,1594426E-003	-3,5601323E-003
02/09/2025 18:08:38.6490	5,4321769E-003	-3,5591775E-003
02/09/2025 18:08:38.7490	9,8867435E-003	-3,5615459E-003
02/09/2025 18:08:38.8490	3,5230771E-003	-3,5625389E-003
02/09/2025 18:08:38.9490	7,9776440E-003	-3,5561980E-003
02/09/2025 18:08:39.0490	9,2503773E-003	-3,5609726E-003
02/09/2025 18:08:39.1490	1,0523110E-002	-3,5620041E-003
02/09/2025 18:08:39.2490	4,1594426E-003	-3,5589866E-003
02/09/2025 18:08:39.3490	9,8867435E-003	-3,5660916E-003
02/09/2025 18:08:39.4490	3,4124311E-004	-3,5618895E-003
02/09/2025 18:08:39.5490	6,0685435E-003	-3,5578022E-003
02/09/2025 18:08:39.6490	1,1795843E-002	-3,5629973E-003
02/09/2025 18:08:39.7490	4,7958097E-003	-3,5581079E-003
02/09/2025 18:08:39.8490	5,4321769E-003	-3,5565034E-003
02/09/2025 18:08:39.9490	2,8867100E-003	-3,5659387E-003
02/09/2025 18:08:40.0490	2,2503431E-003	-3,5582604E-003
02/09/2025 18:08:40.1490	7,3412773E-003	-3,5536385E-003
02/09/2025 18:08:40.2490	1,1159477E-002	-3,5671231E-003
02/09/2025 18:08:40.3490	5,4321769E-003	-3,5573819E-003
02/09/2025 18:08:40.4490	3,5230771E-003	-3,5578404E-003
02/09/2025 18:08:40.5490	9,2503773E-003	-3,5626537E-003
02/09/2025 18:08:40.6490	7,9776440E-003	-3,5614693E-003
02/09/2025 18:08:40.7490	8,6140092E-003	-3,5573056E-003
02/09/2025 18:08:40.8490	2,2503431E-003	-3,5671992E-003
02/09/2025 18:08:40.9490	7,9776440E-003	-3,5570001E-003
02/09/2025 18:08:41.0490	7,9776440E-003	-3,5670083E-003
02/09/2025 18:08:41.1490	1,3068578E-002	-3,5679634E-003
02/09/2025 18:08:41.2490	5,4321769E-003	-3,5573819E-003
02/09/2025 18:08:41.3490	4,7958097E-003	-3,5586809E-003
02/09/2025 18:08:41.4490	7,9776440E-003	-3,5647927E-003
02/09/2025 18:08:41.5490	4,1594426E-003	-3,5595594E-003
02/09/2025 18:08:41.6490	7,9776440E-003	-3,5641051E-003
02/09/2025 18:08:41.7490	9,2503773E-003	-3,5660150E-003
02/09/2025 18:08:41.8490	8,6140092E-003	-3,5597503E-003
02/09/2025 18:08:41.9490	7,3412773E-003	-3,5613165E-003
02/09/2025 18:08:42.0490	9,8867435E-003	-3,5637997E-003
02/09/2025 18:08:42.1490	4,1594426E-003	-3,5610492E-003
02/09/2025 18:08:42.2490	6,7049102E-003	-3,5624625E-003
02/09/2025 18:08:42.3490	1,2432210E-002	-3,5618132E-003
02/09/2025 18:08:42.4490	5,4321769E-003	-3,5606290E-003
02/09/2025 18:08:42.5490	6,0685435E-003	-3,5618513E-003
02/09/2025 18:08:42.6490	3,5230771E-003	-3,5664735E-003
02/09/2025 18:08:42.7490	1,6139771E-003	-3,5633794E-003
02/09/2025 18:08:42.8490	1,4977678E-002	-3,5581079E-003
02/09/2025 18:08:42.9490	5,4321769E-003	-3,5636085E-003
02/09/2025 18:08:43.0490	9,2503773E-003	-3,5563889E-003
02/09/2025 18:08:43.1490	4,7958097E-003	-3,5613931E-003
02/09/2025 18:08:43.2490	1,1159477E-002	-3,5657859E-003
02/09/2025 18:08:43.3490	6,7049102E-003	-3,5599794E-003
02/09/2025 18:08:43.4490	6,0685435E-003	-3,5610108E-003
02/09/2025 18:08:43.5490	6,0685435E-003	-3,5664353E-003
02/09/2025 18:08:43.6490	9,2503773E-003	-3,5574203E-003
02/09/2025 18:08:43.7490	1,0523110E-002	-3,5620041E-003
02/09/2025 18:08:43.8490	1,0523110E-002	-3,5637231E-003
02/09/2025 18:08:43.9490	2,2503431E-003	-3,5612783E-003
02/09/2025 18:08:44.0490	5,4321769E-003	-3,5662826E-003
02/09/2025 18:08:44.1490	4,7958097E-003	-3,5676577E-003
02/09/2025 18:08:44.2490	9,2503773E-003	-3,5578404E-003
02/09/2025 18:08:44.3490	1,1795843E-002	-3,5638378E-003
02/09/2025 18:08:44.4490	9,8867435E-003	-3,5654041E-003
02/09/2025 18:08:44.5490	2,2503431E-003	-3,5582988E-003
02/09/2025 18:08:44.6490	7,3412773E-003	-3,5639522E-003
02/09/2025 18:08:44.7490	1,0523110E-002	-3,5676577E-003
02/09/2025 18:08:44.8490	2,2503431E-003	-3,5636085E-003
02/09/2025 18:08:44.9490	5,4321769E-003	-3,5639142E-003
02/09/2025 18:08:45.0490	2,2503431E-003	-3,5621189E-003
02/09/2025 18:08:45.1490	1,1795843E-002	-3,5648693E-003
02/09/2025 18:08:45.2490	5,4321769E-003	-3,5583370E-003
02/09/2025 18:08:45.3490	3,5230771E-003	-3,5648693E-003
02/09/2025 18:08:45.4490	2,2503431E-003	-3,5606290E-003
02/09/2025 18:08:45.5490	6,0685435E-003	-3,5597123E-003
02/09/2025 18:08:45.6490	8,6140092E-003	-3,5630355E-003
02/09/2025 18:08:45.7490	2,2503431E-003	-3,5591009E-003
02/09/2025 18:08:45.8490	4,1594426E-003	-3,5620041E-003
