time/s	<I>/mA	Ewe/V	
02/09/2025 19:33:02.1405	-5,879467519998567E-001	-2,0536913E-003
02/09/2025 19:33:03.1405	-5,488137720346451E-001	-2,1109907E-003
02/09/2025 19:33:04.1405	-5,063201257288457E-001	-2,2446895E-003
02/09/2025 19:33:05.1405	-4,441891870692780E-001	-2,0536913E-003
02/09/2025 19:33:06.1405	-4,425918684661383E-001	-2,1109907E-003
02/09/2025 19:33:07.1405	-4,036404701411733E-001	-2,1109907E-003
02/09/2025 19:33:08.1405	-3,661117451608185E-001	-2,0727911E-003
02/09/2025 19:33:09.1405	-3,367358070850379E-001	-2,0918909E-003
02/09/2025 19:33:10.1405	-2,964599917829043E-001	-2,0154917E-003
02/09/2025 19:33:11.1405	-2,605720120608810E-001	-2,1300905E-003
02/09/2025 19:33:12.1405	-2,246031953096397E-001	-2,0918909E-003
02/09/2025 19:33:13.1405	-1,953420050770044E-001	-2,1109907E-003
02/09/2025 19:33:14.1405	-1,605490185141563E-001	-2,1491903E-003
02/09/2025 19:33:15.1405	-1,181536411270501E-001	-2,2446895E-003
02/09/2025 19:33:16.1405	-8,525830789059397E-002	-2,1109907E-003
02/09/2025 19:33:17.1405	-2,891194480228987E-002	-2,0918909E-003
02/09/2025 19:33:18.1405	-3,274129065647724E-002	-2,1300905E-003
02/09/2025 19:33:19.1405	4,393991357311989E-004	-2,1491903E-003
02/09/2025 19:33:20.1405	5,565598399402538E-002	-2,0918909E-003
02/09/2025 19:33:21.1405	5,417687223553647E-002	-2,1109907E-003
02/09/2025 19:33:22.1405	8,497076277583826E-002	-1,9963919E-003
02/09/2025 19:33:23.1405	1,203234903306818E-001	-2,0536913E-003
02/09/2025 19:33:24.1405	1,459532927528024E-001	-2,1682901E-003
02/09/2025 19:33:25.1405	1,711249794811010E-001	-2,0345915E-003
02/09/2025 19:33:26.1405	2,001324449747801E-001	-2,2637893E-003
02/09/2025 19:33:27.1405	2,224664873033759E-001	-2,1682901E-003
02/09/2025 19:33:28.1405	2,524078730970620E-001	-2,1682901E-003
02/09/2025 19:33:29.1405	2,794847773998975E-001	-2,0536913E-003
02/09/2025 19:33:30.1405	3,039155917525290E-001	-2,1873901E-003
02/09/2025 19:33:31.1405	3,313855554640290E-001	-2,1682901E-003
02/09/2025 19:33:32.1405	3,445423426389693E-001	-2,1491903E-003
02/09/2025 19:33:33.1405	3,746332894742483E-001	-2,2064899E-003
02/09/2025 19:33:34.1405	4,061741176426410E-001	-2,1491903E-003
02/09/2025 19:33:35.1405	4,199417954146849E-001	-2,1109907E-003
02/09/2025 19:33:36.1405	4,435464493334291E-001	-2,1873901E-003
02/09/2025 19:33:37.1405	4,615131862044333E-001	-2,1109907E-003
02/09/2025 19:33:38.1405	4,818902829885463E-001	-2,1873901E-003
02/09/2025 19:33:39.1405	5,021908753991129E-001	-2,1300905E-003
02/09/2025 19:33:40.1405	5,157658015966398E-001	-2,1682901E-003
02/09/2025 19:33:41.1405	5,328064584732053E-001	-2,1300905E-003
02/09/2025 19:33:42.1405	5,558321425914765E-001	-2,0727911E-003
02/09/2025 19:33:43.1405	5,735961078286174E-001	-2,1873901E-003
02/09/2025 19:33:44.1405	5,885179172396651E-001	-2,1300905E-003
02/09/2025 19:33:45.1405	6,098692634105660E-001	-2,1682901E-003
02/09/2025 19:33:46.1405	6,249979736208916E-001	-2,1873901E-003
02/09/2025 19:33:47.1405	6,484035140633582E-001	-2,0345915E-003
02/09/2025 19:33:48.1405	6,548734334945676E-001	-2,1682901E-003
02/09/2025 19:33:49.1405	6,688196271538729E-001	-2,0536913E-003
02/09/2025 19:33:50.1405	6,868644844889635E-001	-2,1491903E-003
02/09/2025 19:33:51.1405	7,025296764731399E-001	-2,0727911E-003
02/09/2025 19:33:52.1405	7,121121415495866E-001	-2,1300905E-003
02/09/2025 19:33:53.1405	7,268937994718545E-001	-2,2255897E-003
02/09/2025 19:33:54.1405	7,472704857826216E-001	-2,1682901E-003
02/09/2025 19:33:55.1405	7,567197004199029E-001	-2,2255897E-003
02/09/2025 19:33:56.1405	7,689288193106649E-001	-2,0536913E-003
02/09/2025 19:33:57.1405	7,826655045390121E-001	-2,0345915E-003
02/09/2025 19:33:58.1405	7,952211050271982E-001	-2,1682901E-003
02/09/2025 19:33:59.1405	8,055807774066928E-001	-2,0918909E-003
02/09/2025 19:34:00.1405	8,163266873240467E-001	-2,1682901E-003
02/09/2025 19:34:01.1405	8,220021250128724E-001	-2,1109907E-003
02/09/2025 19:34:02.1405	8,357272621631608E-001	-2,1300905E-003
02/09/2025 19:34:03.1405	8,544434613823881E-001	-2,1300905E-003
02/09/2025 19:34:04.1405	8,573415060877796E-001	-2,1682901E-003
02/09/2025 19:34:05.1405	8,768312631487838E-001	-2,1300905E-003
02/09/2025 19:34:06.1405	8,856918499231323E-001	-2,0918909E-003
02/09/2025 19:34:07.1405	8,881429711818676E-001	-2,1491903E-003
02/09/2025 19:34:08.1405	9,000301826834658E-001	-2,1682901E-003
02/09/2025 19:34:09.1405	9,115843036055562E-001	-2,0727911E-003
02/09/2025 19:34:10.1405	9,180426979064933E-001	-2,2255897E-003
02/09/2025 19:34:11.1405	9,207791239500054E-001	-2,1873901E-003
02/09/2025 19:34:12.1405	9,249608370661697E-001	-2,1109907E-003
02/09/2025 19:34:13.1405	9,334116461396214E-001	-2,2446895E-003
02/09/2025 19:34:14.1405	9,420131762742994E-001	-2,1491903E-003
02/09/2025 19:34:15.1405	9,486924676060653E-001	-2,0154917E-003
02/09/2025 19:34:16.1405	9,578211450338356E-001	-2,0918909E-003
02/09/2025 19:34:17.1405	9,643316483855244E-001	-2,2446895E-003
02/09/2025 19:34:18.1405	9,683158195495594E-001	-2,0345915E-003
02/09/2025 19:34:19.1405	9,684163276791571E-001	-2,1300905E-003
02/09/2025 19:34:20.1405	9,808142917275422E-001	-2,1682901E-003
02/09/2025 19:34:21.1405	9,893594706058479E-001	-2,0727911E-003
02/09/2025 19:34:22.1405	9,933293087720863E-001	-2,1109907E-003
02/09/2025 19:34:23.1405	1,002222139132023E+000	-2,0918909E-003
02/09/2025 19:34:24.1405	1,005493514454365E+000	-2,2446895E-003
02/09/2025 19:34:25.1405	1,010964049553871E+000	-2,0536913E-003
02/09/2025 19:34:26.1405	1,009738695108890E+000	-2,1682901E-003
02/09/2025 19:34:27.1405	1,017616295063494E+000	-2,2255897E-003
02/09/2025 19:34:28.1405	1,028051360559463E+000	-2,1873901E-003
02/09/2025 19:34:29.1405	1,034431241416931E+000	-2,1109907E-003
02/09/2025 19:34:30.1405	1,029891162586210E+000	-2,1491903E-003
02/09/2025 19:34:31.1405	1,023362746024132E+000	-2,2255897E-003
02/09/2025 19:34:32.1405	1,036801785230637E+000	-2,1109907E-003
02/09/2025 19:34:33.1405	1,048999872136115E+000	-2,0918909E-003
02/09/2025 19:34:34.1405	1,045555847024916E+000	-2,0727911E-003
02/09/2025 19:34:35.1405	1,043922430944442E+000	-2,1491903E-003
02/09/2025 19:34:36.1405	1,050163394904136E+000	-2,0536913E-003
02/09/2025 19:34:37.1405	1,051924254488943E+000	-2,0727911E-003
02/09/2025 19:34:38.1405	1,054686025595664E+000	-2,1491903E-003
02/09/2025 19:34:39.1405	1,053841974782943E+000	-2,1873901E-003
02/09/2025 19:34:40.1405	1,061019644594192E+000	-2,1109907E-003
02/09/2025 19:34:41.1405	1,063438164043427E+000	-2,0918909E-003
02/09/2025 19:34:42.1405	1,068682838034626E+000	-2,0918909E-003
02/09/2025 19:34:43.1405	1,065710154747961E+000	-2,1682901E-003
02/09/2025 19:34:44.1405	1,071059915876388E+000	-2,1109907E-003
02/09/2025 19:34:45.1405	1,074283456301689E+000	-2,1873901E-003
02/09/2025 19:34:46.1405	1,074132007670400E+000	-2,2064899E-003
02/09/2025 19:34:47.1405	1,070671536540985E+000	-2,1109907E-003
02/09/2025 19:34:48.1405	1,068963507533073E+000	-2,1109907E-003
02/09/2025 19:34:49.1405	1,067836890578270E+000	-2,1300905E-003
02/09/2025 19:34:50.1405	1,071772911596298E+000	-2,1873901E-003
02/09/2025 19:34:51.1405	1,077167366194725E+000	-2,1682901E-003
02/09/2025 19:34:52.1405	1,089688518152485E+000	-2,2255897E-003
02/09/2025 19:34:53.1405	1,087441575574874E+000	-2,1300905E-003
02/09/2025 19:34:54.1405	1,085089698505401E+000	-2,0918909E-003
02/09/2025 19:34:55.1405	1,088961994719504E+000	-2,1300905E-003
02/09/2025 19:34:56.1405	1,081558913397789E+000	-2,1873901E-003
02/09/2025 19:34:57.1405	1,078580721926688E+000	-2,1682901E-003
