time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
30/08/2025 20:11:28.6991	1,0000639E+000	3,5564300E-001	1,8850839E-002
30/08/2025 20:11:31.3802	7,9443753E-001	3,5692066E-001	2,1031812E-002
30/08/2025 20:11:34.7456	6,3126212E-001	3,5904565E-001	2,3667166E-002
30/08/2025 20:11:38.9733	5,0118679E-001	3,6169603E-001	2,6825808E-002
30/08/2025 20:11:44.2803	3,9867833E-001	3,6463729E-001	3,1029036E-002
30/08/2025 20:11:50.9618	3,1619310E-001	3,6780658E-001	3,5644431E-002
30/08/2025 20:11:59.3624	2,5117347E-001	3,7185577E-001	4,0389918E-002
30/08/2025 20:12:09.9144	1,9980818E-001	3,7725621E-001	4,6235379E-002
30/08/2025 20:12:23.2094	1,5846856E-001	3,8324672E-001	5,3440753E-002
30/08/2025 20:12:39.9344	1,2590654E-001	3,8942793E-001	6,1148345E-002
30/08/2025 20:13:00.9548	1,0013975E-001	3,9698571E-001	6,8625852E-002
30/08/2025 20:13:27.4495	7,9421178E-002	4,0708652E-001	7,7024758E-002
30/08/2025 20:14:00.7894	6,3101739E-002	4,1862136E-001	8,6999148E-002
30/08/2025 20:14:42.7281	5,0154075E-002	4,3121433E-001	9,7816870E-002
30/08/2025 20:15:35.5632	3,9804459E-002	4,4485730E-001	1,0832801E-001
30/08/2025 20:16:42.1242	3,1592205E-002	4,6292716E-001	1,1890659E-001
30/08/2025 20:18:05.7436	2,5144994E-002	4,8564160E-001	1,2967211E-001
30/08/2025 20:19:51.1326	1,9949391E-002	5,0995409E-001	1,3847023E-001
30/08/2025 20:22:03.6815	1,5860692E-002	5,3390759E-001	1,4509028E-001
30/08/2025 20:24:50.8319	1,2576789E-002	5,6087917E-001	1,4937015E-001
30/08/2025 20:28:20.8526	1,0009170E-002	5,9112495E-001	1,4949198E-001
30/08/2025 20:28:21.6886	1,9999814E+005	2,9772162E-001	-3,9115354E-002
30/08/2025 20:28:22.1236	1,5885727E+005	3,0567768E-001	-2,8177124E-002
30/08/2025 20:28:22.5576	1,2618765E+005	3,1068754E-001	-2,0055812E-002
30/08/2025 20:28:22.8516	1,0022640E+005	3,1330624E-001	-1,4438015E-002
30/08/2025 20:28:23.7056	7,9609563E+004	3,1453869E-001	-1,1156270E-002
30/08/2025 20:28:24.5596	6,3233004E+004	3,1532347E-001	-8,3823856E-003
30/08/2025 20:28:25.4146	5,0224539E+004	3,1579781E-001	-6,2115211E-003
30/08/2025 20:28:26.1296	3,9897566E+004	3,1623343E-001	-4,5812940E-003
30/08/2025 20:28:26.5636	3,1686090E+004	3,1668487E-001	-3,3289988E-003
30/08/2025 20:28:26.9976	2,5172580E+004	3,1696853E-001	-2,1829223E-003
30/08/2025 20:28:27.4316	1,9995176E+004	3,1713730E-001	-1,2051763E-003
30/08/2025 20:28:27.8666	1,5884798E+004	3,1738716E-001	-4,1760955E-004
30/08/2025 20:28:28.3006	1,2618766E+004	3,1742039E-001	2,1434165E-004
30/08/2025 20:28:28.7346	1,0020785E+004	3,1779975E-001	7,5747725E-004
30/08/2025 20:28:29.2258	7,9597607E+003	3,1830564E-001	1,2760672E-003
30/08/2025 20:28:29.8074	6,3238188E+003	3,1861410E-001	1,5345082E-003
30/08/2025 20:28:30.2768	5,0216069E+003	3,1874150E-001	1,8376668E-003
30/08/2025 20:28:30.7440	3,9861731E+003	3,1902805E-001	2,3111529E-003
30/08/2025 20:28:31.4340	3,1669595E+003	3,1949729E-001	2,3807986E-003
30/08/2025 20:28:31.8998	2,5158047E+003	3,1982645E-001	2,5545533E-003
30/08/2025 20:28:32.3670	1,9980818E+003	3,2034159E-001	2,5459290E-003
30/08/2025 20:28:32.8330	1,5884750E+003	3,2080415E-001	2,9227226E-003
30/08/2025 20:28:33.2988	1,2604036E+003	3,2129028E-001	3,0344271E-003
30/08/2025 20:28:33.7655	1,0016024E+003	3,2182950E-001	3,2885091E-003
30/08/2025 20:28:34.2328	7,9525409E+002	3,2233626E-001	3,7785165E-003
30/08/2025 20:28:34.7003	6,3181964E+002	3,2279131E-001	3,8499439E-003
30/08/2025 20:28:35.1660	5,0208865E+002	3,2332146E-001	4,0791365E-003
30/08/2025 20:28:35.6335	3,9859698E+002	3,2385379E-001	4,2404975E-003
30/08/2025 20:28:36.0988	3,1672299E+002	3,2456321E-001	4,4932254E-003
30/08/2025 20:28:36.5635	2,5169135E+002	3,2512376E-001	4,6384204E-003
30/08/2025 20:28:37.0321	1,9980818E+002	3,2588038E-001	4,9957158E-003
30/08/2025 20:28:37.5016	1,5862943E+002	3,2660091E-001	5,2852463E-003
30/08/2025 20:28:37.9663	1,2600809E+002	3,2743436E-001	5,4508676E-003
30/08/2025 20:28:38.4335	1,0016024E+002	3,2829696E-001	5,8723860E-003
30/08/2025 20:28:38.9041	7,9516548E+001	3,2901043E-001	6,0586338E-003
30/08/2025 20:28:39.3827	6,3160763E+001	3,2976589E-001	6,4232480E-003
30/08/2025 20:28:39.8480	5,0208866E+001	3,3063045E-001	6,8555172E-003
30/08/2025 20:28:40.3156	3,9859695E+001	3,3166569E-001	7,0966147E-003
30/08/2025 20:28:40.7613	3,1672298E+001	3,3283037E-001	7,5818184E-003
30/08/2025 20:28:41.2267	2,5136747E+001	3,3384910E-001	7,7969832E-003
30/08/2025 20:28:41.6940	1,9980818E+001	3,3497065E-001	8,3514303E-003
30/08/2025 20:28:42.1380	1,5857577E+001	3,3606422E-001	8,6125629E-003
30/08/2025 20:28:42.6850	1,2600809E+001	3,3743086E-001	9,1268644E-003
30/08/2025 20:28:43.1505	1,0016025E+001	3,3863115E-001	9,6343020E-003
30/08/2025 20:28:43.7243	7,9557004E+000	3,4008363E-001	1,0250488E-002
30/08/2025 20:28:44.1043	6,3105812E+000	3,4155101E-001	1,0586727E-002
30/08/2025 20:28:44.5733	5,0144420E+000	3,4298450E-001	1,1297988E-002
30/08/2025 20:28:45.1468	3,9859698E+000	3,4467506E-001	1,1699440E-002
30/08/2025 20:28:45.8548	3,1655185E+000	3,4599039E-001	1,2644093E-002
30/08/2025 20:28:46.7328	2,5136747E+000	3,4748927E-001	1,3206923E-002
30/08/2025 20:28:47.8258	1,9970603E+000	3,4892571E-001	1,4375992E-002
30/08/2025 20:28:49.1922	1,5846856E+000	3,5064545E-001	1,5186635E-002
30/08/2025 20:28:51.7442	1,2596742E+000	3,5261241E-001	1,7706994E-002
30/08/2025 20:28:53.8833	1,0000639E+000	3,5418740E-001	1,8227285E-002
30/08/2025 20:28:56.5652	7,9443753E-001	3,5601988E-001	2,0595210E-002
30/08/2025 20:28:59.9310	6,3126212E-001	3,5825673E-001	2,3543039E-002
30/08/2025 20:29:04.1602	5,0118679E-001	3,6051625E-001	2,7298892E-002
30/08/2025 20:29:09.4667	3,9867833E-001	3,6299771E-001	3,0857131E-002
30/08/2025 20:29:16.1480	3,1619310E-001	3,6686456E-001	3,5119932E-002
30/08/2025 20:29:24.5497	2,5117347E-001	3,7132430E-001	4,0691748E-002
30/08/2025 20:29:35.1027	1,9980818E-001	3,7578383E-001	4,6930213E-002
30/08/2025 20:29:48.3976	1,5846856E-001	3,8118815E-001	5,3225271E-002
30/08/2025 20:30:05.1226	1,2590654E-001	3,8836694E-001	6,0011372E-002
30/08/2025 20:30:26.1428	1,0013975E-001	3,9707100E-001	6,8428293E-002
30/08/2025 20:30:52.6385	7,9421178E-002	4,0640864E-001	7,8230582E-002
30/08/2025 20:31:25.9783	6,3101739E-002	4,1696009E-001	8,8045001E-002
30/08/2025 20:32:07.9171	5,0154075E-002	4,2919978E-001	9,6607208E-002
30/08/2025 20:33:00.7511	3,9804459E-002	4,4485781E-001	1,0714529E-001
30/08/2025 20:34:07.3111	3,1592205E-002	4,6305069E-001	1,1989632E-001
30/08/2025 20:35:30.9295	2,5144994E-002	4,8363721E-001	1,3081299E-001
