time/s	I/mA	<Ewe/V>	
31/08/2025 10:23:32.0940	7,9776440E-003	-6,7246952E-003
31/08/2025 10:23:32.1940	4,7958097E-003	-6,7198440E-003
31/08/2025 10:23:32.2940	3,4124311E-004	-6,7190803E-003
31/08/2025 10:23:32.3940	7,3412773E-003	-6,7182397E-003
31/08/2025 10:23:32.4940	1,4341311E-002	-6,7190039E-003
31/08/2025 10:23:32.5940	2,8867100E-003	-6,7173992E-003
31/08/2025 10:23:32.6940	1,3704944E-002	-6,7188893E-003
31/08/2025 10:23:32.7940	5,4321769E-003	-6,7188893E-003
31/08/2025 10:23:32.8940	9,7761012E-004	-6,7127007E-003
31/08/2025 10:23:32.9940	1,1795843E-002	-6,7213723E-003
31/08/2025 10:23:33.0940	1,1795843E-002	-6,7200735E-003
31/08/2025 10:23:33.1940	4,1594426E-003	-6,7134649E-003
31/08/2025 10:23:33.2940	2,8867100E-003	-6,7202258E-003
31/08/2025 10:23:33.3940	2,2503431E-003	-6,7151077E-003
31/08/2025 10:23:33.4940	9,2503773E-003	-6,7152600E-003
31/08/2025 10:23:33.5940	4,7958097E-003	-6,7224037E-003
31/08/2025 10:23:33.6940	9,2503773E-003	-6,7206463E-003
31/08/2025 10:23:33.7940	4,7958097E-003	-6,7196912E-003
31/08/2025 10:23:33.8940	4,7958097E-003	-6,7240079E-003
31/08/2025 10:23:33.9940	-4,1133231E-003	-6,7180870E-003
31/08/2025 10:23:34.0940	-9,3149021E-004	-6,7197676E-003
31/08/2025 10:23:34.1940	1,2432210E-002	-6,7199208E-003
31/08/2025 10:23:34.2940	4,1594426E-003	-6,7201876E-003
31/08/2025 10:23:34.3940	1,2432210E-002	-6,7208754E-003
31/08/2025 10:23:34.4940	9,8867435E-003	-6,7214486E-003
31/08/2025 10:23:34.5940	4,1594426E-003	-6,7203026E-003
31/08/2025 10:23:34.6940	9,8867435E-003	-6,7229765E-003
31/08/2025 10:23:34.7940	4,7958097E-003	-6,7234733E-003
31/08/2025 10:23:34.8940	1,4977678E-002	-6,7192330E-003
31/08/2025 10:23:34.9940	3,4124311E-004	-6,7169410E-003
31/08/2025 10:23:35.0940	4,7958097E-003	-6,7186980E-003
31/08/2025 10:23:35.1940	1,4341311E-002	-6,7149927E-003
31/08/2025 10:23:35.2940	6,0685435E-003	-6,7185839E-003
31/08/2025 10:23:35.3940	1,0523110E-002	-6,7143431E-003
31/08/2025 10:23:35.4940	1,0523110E-002	-6,7156800E-003
31/08/2025 10:23:35.5940	8,6140092E-003	-6,7169410E-003
31/08/2025 10:23:35.6940	5,4321769E-003	-6,7189657E-003
31/08/2025 10:23:35.7940	7,3412773E-003	-6,7249630E-003
31/08/2025 10:23:35.8940	1,2432210E-002	-6,7175142E-003
31/08/2025 10:23:35.9940	1,1795843E-002	-6,7215627E-003
31/08/2025 10:23:36.0940	3,5230771E-003	-6,7166733E-003
31/08/2025 10:23:36.1940	1,6139771E-003	-6,7207608E-003
31/08/2025 10:23:36.2940	5,4321769E-003	-6,7194621E-003
31/08/2025 10:23:36.3940	5,4321769E-003	-6,7152218E-003
31/08/2025 10:23:36.4940	7,9776440E-003	-6,7182016E-003
31/08/2025 10:23:36.5940	7,9776440E-003	-6,7207608E-003
31/08/2025 10:23:36.6940	6,0685435E-003	-6,7190039E-003
31/08/2025 10:23:36.7940	7,9776440E-003	-6,7155659E-003
31/08/2025 10:23:36.8940	6,0685435E-003	-6,7148781E-003
31/08/2025 10:23:36.9940	9,2503773E-003	-6,7170556E-003
31/08/2025 10:23:37.0940	7,9776440E-003	-6,7161769E-003
31/08/2025 10:23:37.1940	5,4321769E-003	-6,7256885E-003
31/08/2025 10:23:37.2940	7,3412773E-003	-6,7115934E-003
31/08/2025 10:23:37.3940	1,1159477E-002	-6,7157182E-003
31/08/2025 10:23:37.4940	8,6140092E-003	-6,7127389E-003
31/08/2025 10:23:37.5940	2,2503431E-003	-6,7169792E-003
31/08/2025 10:23:37.6940	1,6139771E-003	-6,7194621E-003
31/08/2025 10:23:37.7940	5,4321769E-003	-6,7190039E-003
31/08/2025 10:23:37.8940	6,0685435E-003	-6,7180870E-003
31/08/2025 10:23:37.9940	5,4321769E-003	-6,7203408E-003
31/08/2025 10:23:38.0940	3,5230771E-003	-6,7232819E-003
31/08/2025 10:23:38.1940	7,9776440E-003	-6,7172083E-003
31/08/2025 10:23:38.2940	6,7049102E-003	-6,7196530E-003
31/08/2025 10:23:38.3940	7,3412773E-003	-6,7229001E-003
31/08/2025 10:23:38.4940	7,3412773E-003	-6,7130830E-003
31/08/2025 10:23:38.5940	4,7958097E-003	-6,7214104E-003
31/08/2025 10:23:38.6940	7,3412773E-003	-6,7214868E-003
31/08/2025 10:23:38.7940	9,2503773E-003	-6,7219837E-003
31/08/2025 10:23:38.8940	6,7049102E-003	-6,7162532E-003
31/08/2025 10:23:38.9940	9,2503773E-003	-6,7281332E-003
31/08/2025 10:23:39.0940	9,2503773E-003	-6,7133117E-003
31/08/2025 10:23:39.1940	1,5614044E-002	-6,7169410E-003
31/08/2025 10:23:39.2940	1,0523110E-002	-6,7188893E-003
31/08/2025 10:23:39.3940	9,2503773E-003	-6,7128916E-003
31/08/2025 10:23:39.4940	6,7049102E-003	-6,7135030E-003
31/08/2025 10:23:39.5940	6,7049102E-003	-6,7222123E-003
31/08/2025 10:23:39.6940	7,9776440E-003	-6,7180870E-003
31/08/2025 10:23:39.7940	8,6140092E-003	-6,7194239E-003
31/08/2025 10:23:39.8940	1,1795843E-002	-6,7270254E-003
31/08/2025 10:23:39.9940	8,6140092E-003	-6,7172465E-003
31/08/2025 10:23:40.0940	1,1159477E-002	-6,7151836E-003
31/08/2025 10:23:40.1940	1,6886778E-002	-6,7224037E-003
31/08/2025 10:23:40.2940	9,2503773E-003	-6,7219068E-003
31/08/2025 10:23:40.3940	7,3412773E-003	-6,7177811E-003
31/08/2025 10:23:40.4940	9,2503773E-003	-6,7129685E-003
31/08/2025 10:23:40.5940	1,1159477E-002	-6,7138849E-003
31/08/2025 10:23:40.6940	9,8867435E-003	-6,7157950E-003
31/08/2025 10:23:40.7940	7,3412773E-003	-6,7200353E-003
31/08/2025 10:23:40.8940	7,3412773E-003	-6,7135412E-003
31/08/2025 10:23:40.9940	6,7049102E-003	-6,7245048E-003
31/08/2025 10:23:41.0940	3,5230771E-003	-6,7222123E-003
31/08/2025 10:23:41.1940	1,4977678E-002	-6,7165974E-003
31/08/2025 10:23:41.2940	1,0523110E-002	-6,7142667E-003
31/08/2025 10:23:41.3940	1,1795843E-002	-6,7200735E-003
31/08/2025 10:23:41.4940	9,2503773E-003	-6,7156041E-003
31/08/2025 10:23:41.5940	7,3412773E-003	-6,7180106E-003
31/08/2025 10:23:41.6940	2,8867100E-003	-6,7234351E-003
31/08/2025 10:23:41.7940	6,0685435E-003	-6,7185457E-003
31/08/2025 10:23:41.8940	1,3068578E-002	-6,7174761E-003
31/08/2025 10:23:41.9940	8,6140092E-003	-6,7185839E-003
31/08/2025 10:23:42.0940	7,9776440E-003	-6,7167883E-003
31/08/2025 10:23:42.1940	3,5230771E-003	-6,7193857E-003
31/08/2025 10:23:42.2940	1,1795843E-002	-6,7173229E-003
31/08/2025 10:23:42.3940	4,7958097E-003	-6,7180488E-003
31/08/2025 10:23:42.4940	7,3412773E-003	-6,7186980E-003
31/08/2025 10:23:42.5940	1,1159477E-002	-6,7186216E-003
31/08/2025 10:23:42.6940	7,3412773E-003	-6,7196530E-003
31/08/2025 10:23:42.7940	6,7049102E-003	-6,7198058E-003
31/08/2025 10:23:42.8940	9,2503773E-003	-6,7235115E-003
31/08/2025 10:23:42.9940	9,8867435E-003	-6,7191180E-003
31/08/2025 10:23:43.0940	1,1795843E-002	-6,7202644E-003
31/08/2025 10:23:43.1940	4,7958097E-003	-6,7133121E-003
31/08/2025 10:23:43.2940	4,1594426E-003	-6,7163296E-003
31/08/2025 10:23:43.3940	4,1594426E-003	-6,7173610E-003
31/08/2025 10:23:43.4940	7,3412773E-003	-6,7192330E-003
31/08/2025 10:23:43.5940	4,7958097E-003	-6,7129685E-003
31/08/2025 10:23:43.6940	7,9776440E-003	-6,7173610E-003
31/08/2025 10:23:43.7940	1,1795843E-002	-6,7162151E-003
31/08/2025 10:23:43.8940	1,2432210E-002	-6,7165974E-003
31/08/2025 10:23:43.9940	7,9776440E-003	-6,7178197E-003
31/08/2025 10:23:44.0940	2,8867100E-003	-6,7205317E-003
31/08/2025 10:23:44.1940	1,0523110E-002	-6,7130066E-003
31/08/2025 10:23:44.2940	4,1594426E-003	-6,7185457E-003
31/08/2025 10:23:44.3940	1,1159477E-002	-6,7233969E-003
31/08/2025 10:23:44.4940	1,6139771E-003	-6,7189275E-003
31/08/2025 10:23:44.5940	8,6140092E-003	-6,7204554E-003
31/08/2025 10:23:44.6940	6,0685435E-003	-6,7233969E-003
31/08/2025 10:23:44.7940	9,7761012E-004	-6,7185457E-003
31/08/2025 10:23:44.8940	7,9776440E-003	-6,7201876E-003
