time/s	<I>/mA	Ewe/V	
30/08/2025 23:07:52.8001	4,507331822013855E+000	-2,1690065E-003
30/08/2025 23:07:53.8001	4,507355704402923E+000	-2,1881063E-003
30/08/2025 23:07:54.8001	4,502875826263427E+000	-2,0926071E-003
30/08/2025 23:07:55.8001	4,501818025016775E+000	-2,0926071E-003
30/08/2025 23:07:56.8001	4,501931776905053E+000	-1,9971081E-003
30/08/2025 23:07:57.8001	4,493840603542324E+000	-2,2454057E-003
30/08/2025 23:07:58.8001	4,494503158569330E+000	-2,0926071E-003
30/08/2025 23:07:59.8001	4,493130768299096E+000	-2,0926071E-003
30/08/2025 23:08:00.8001	4,492015762805934E+000	-1,9589085E-003
30/08/2025 23:08:01.8001	4,488138784790031E+000	-2,1308069E-003
30/08/2025 23:08:02.8001	4,480080000209810E+000	-2,1308069E-003
30/08/2025 23:08:03.8001	4,482896272563934E+000	-2,1117069E-003
30/08/2025 23:08:04.8001	4,476717584609979E+000	-2,2454057E-003
30/08/2025 23:08:05.8001	4,470321350288373E+000	-2,1308069E-003
30/08/2025 23:08:06.8001	4,471253955459588E+000	-2,1117069E-003
30/08/2025 23:08:07.8001	4,467451533031461E+000	-2,1117069E-003
30/08/2025 23:08:08.8001	4,467478233337403E+000	-2,0735073E-003
30/08/2025 23:08:09.8001	4,461142246341694E+000	-2,1117069E-003
30/08/2025 23:08:10.8001	4,458323121833786E+000	-2,1690065E-003
30/08/2025 23:08:11.8001	4,454891537761682E+000	-2,0544075E-003
30/08/2025 23:08:12.8001	4,450239693832394E+000	-2,1690065E-003
30/08/2025 23:08:13.8001	4,453135905647272E+000	-2,1499067E-003
30/08/2025 23:08:14.8001	4,447161361503589E+000	-2,2454057E-003
30/08/2025 23:08:15.8001	4,442034114456177E+000	-2,1117069E-003
30/08/2025 23:08:16.8001	4,442885289096829E+000	-2,0926071E-003
30/08/2025 23:08:17.8001	4,436223175716393E+000	-2,0926071E-003
30/08/2025 23:08:18.8001	4,435123840332032E+000	-2,1881063E-003
30/08/2025 23:08:19.8001	4,435883579158780E+000	-2,0926071E-003
30/08/2025 23:08:20.8001	4,432093654346463E+000	-1,9971081E-003
30/08/2025 23:08:21.8001	4,431878181838982E+000	-2,1690065E-003
30/08/2025 23:08:22.8001	4,425441447353350E+000	-2,1881063E-003
30/08/2025 23:08:23.8001	4,427266131401061E+000	-2,0735073E-003
30/08/2025 23:08:24.8001	4,425956318855278E+000	-2,1308069E-003
30/08/2025 23:08:25.8001	4,428040478515625E+000	-2,0353077E-003
30/08/2025 23:08:26.8001	4,427328540802002E+000	-2,1499067E-003
30/08/2025 23:08:27.8001	4,416252734088886E+000	-2,1117069E-003
30/08/2025 23:08:28.8001	4,416958875751490E+000	-2,0544075E-003
30/08/2025 23:08:29.8001	4,415725178432464E+000	-2,1881063E-003
30/08/2025 23:08:30.8001	4,412493316173546E+000	-2,0544075E-003
30/08/2025 23:08:31.8001	4,415963842201222E+000	-2,0735073E-003
30/08/2025 23:08:32.8001	4,410939763545983E+000	-2,0735073E-003
30/08/2025 23:08:33.8001	4,406141739463806E+000	-2,1117069E-003
30/08/2025 23:08:34.8001	4,406260143756853E+000	-2,1117069E-003
30/08/2025 23:08:35.8001	4,400581740665437E+000	-2,1499067E-003
30/08/2025 23:08:36.8001	4,400988008689879E+000	-2,0735073E-003
30/08/2025 23:08:37.8001	4,396393365955348E+000	-2,1117069E-003
30/08/2025 23:08:38.8001	4,395731272029877E+000	-2,1499067E-003
30/08/2025 23:08:39.8001	4,397143846797943E+000	-2,1690065E-003
30/08/2025 23:08:40.8001	4,392375546836846E+000	-2,1881063E-003
30/08/2025 23:08:41.8001	4,394955016708366E+000	-2,1117069E-003
30/08/2025 23:08:42.8001	4,386273055553431E+000	-2,1308069E-003
30/08/2025 23:08:43.8001	4,385051618766781E+000	-2,1690065E-003
30/08/2025 23:08:44.8001	4,380053807544712E+000	-2,0544075E-003
30/08/2025 23:08:45.8001	4,374513648605346E+000	-2,1117069E-003
30/08/2025 23:08:46.8001	4,376191505432125E+000	-2,0926071E-003
30/08/2025 23:08:47.8001	4,369425398254386E+000	-2,1308069E-003
30/08/2025 23:08:48.8001	4,369031415843963E+000	-2,1308069E-003
30/08/2025 23:08:49.8001	4,369496010398848E+000	-2,1308069E-003
30/08/2025 23:08:50.8001	4,366626855754845E+000	-2,1117069E-003
30/08/2025 23:08:51.8001	4,365751776885983E+000	-2,1690065E-003
30/08/2025 23:08:52.8001	4,362054527473433E+000	-2,2072061E-003
30/08/2025 23:08:53.8001	4,366767414379119E+000	-2,1499067E-003
30/08/2025 23:08:54.8001	4,372564475727074E+000	-2,0162079E-003
30/08/2025 23:08:55.8001	4,365188072299958E+000	-2,2645055E-003
30/08/2025 23:08:56.8001	4,366203742980957E+000	-2,1499067E-003
30/08/2025 23:08:57.8001	4,359557436084742E+000	-2,1117069E-003
30/08/2025 23:08:58.8001	4,355184658145902E+000	-2,0926071E-003
30/08/2025 23:08:59.8001	4,355097937774644E+000	-2,0926071E-003
30/08/2025 23:09:00.8001	4,348585274887071E+000	-2,1499067E-003
30/08/2025 23:09:01.8001	4,347625336742396E+000	-2,1117069E-003
30/08/2025 23:09:02.8001	4,346452105045316E+000	-2,0162079E-003
30/08/2025 23:09:03.8001	4,345758569812759E+000	-2,0162079E-003
30/08/2025 23:09:04.8001	4,349038498878478E+000	-1,9780083E-003
30/08/2025 23:09:05.8001	4,348014711570741E+000	-2,1690065E-003
30/08/2025 23:09:06.8001	4,352964295482636E+000	-2,0544075E-003
30/08/2025 23:09:07.8001	4,347443574714660E+000	-2,1881063E-003
30/08/2025 23:09:08.8001	4,344262195873256E+000	-2,1308069E-003
30/08/2025 23:09:09.8001	4,341203702545165E+000	-2,1690065E-003
30/08/2025 23:09:10.8001	4,332700725746155E+000	-2,0735073E-003
30/08/2025 23:09:11.8001	4,341031832981102E+000	-2,0162079E-003
30/08/2025 23:09:12.8001	4,336922304630264E+000	-2,1499067E-003
30/08/2025 23:09:13.8001	4,331649011898023E+000	-2,0353077E-003
30/08/2025 23:09:14.8001	4,326970135116575E+000	-2,1308069E-003
30/08/2025 23:09:15.8001	4,317915521240231E+000	-2,0735073E-003
30/08/2025 23:09:16.8001	4,318258306312559E+000	-2,1117069E-003
30/08/2025 23:09:17.8001	4,312995812129977E+000	-2,0735073E-003
30/08/2025 23:09:18.8001	4,308966066169738E+000	-2,1308069E-003
