time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
26/08/2025 23:32:49.1321	7,9516548E+001	3,4107122E-001	5,9316885E-003
26/08/2025 23:32:49.6107	6,3160763E+001	3,4163272E-001	6,2914616E-003
26/08/2025 23:32:50.0771	5,0208866E+001	3,4288120E-001	6,5985713E-003
26/08/2025 23:32:50.5446	3,9859695E+001	3,4378049E-001	6,8895495E-003
26/08/2025 23:32:50.9904	3,1672298E+001	3,4479621E-001	7,3647271E-003
26/08/2025 23:32:51.4558	2,5136747E+001	3,4591296E-001	7,6679480E-003
26/08/2025 23:32:51.9241	1,9980818E+001	3,4701699E-001	7,9477513E-003
26/08/2025 23:32:52.3681	1,5857577E+001	3,4813109E-001	8,5766632E-003
26/08/2025 23:32:52.9150	1,2600809E+001	3,4942457E-001	9,0422183E-003
26/08/2025 23:32:53.3806	1,0016025E+001	3,5068575E-001	9,5206471E-003
26/08/2025 23:32:53.9553	7,9557004E+000	3,5195312E-001	1,0069184E-002
26/08/2025 23:32:54.3353	6,3105812E+000	3,5329738E-001	1,0281974E-002
26/08/2025 23:32:54.8043	5,0144420E+000	3,5489887E-001	1,1016260E-002
26/08/2025 23:32:55.3778	3,9859698E+000	3,5604209E-001	1,1477477E-002
26/08/2025 23:32:56.0859	3,1655185E+000	3,5754374E-001	1,2035691E-002
26/08/2025 23:32:56.9638	2,5136747E+000	3,5935786E-001	1,3010768E-002
26/08/2025 23:32:58.0568	1,9970603E+000	3,6048442E-001	1,3840102E-002
26/08/2025 23:32:59.4233	1,5846856E+000	3,6190486E-001	1,5394779E-002
26/08/2025 23:33:01.9752	1,2596742E+000	3,6275184E-001	1,6430434E-002
26/08/2025 23:33:04.1133	1,0000639E+000	3,6469230E-001	1,9397657E-002
26/08/2025 23:33:06.7942	7,9443753E-001	3,6668739E-001	2,1699982E-002
26/08/2025 23:33:10.1599	6,3126212E-001	3,6906004E-001	2,4696419E-002
26/08/2025 23:33:14.3892	5,0118679E-001	3,7208951E-001	2,8717274E-002
26/08/2025 23:33:19.6967	3,9867833E-001	3,7485859E-001	3,3275489E-002
26/08/2025 23:33:26.3772	3,1619310E-001	3,7851530E-001	3,7737045E-002
26/08/2025 23:33:34.7789	2,5117347E-001	3,8345763E-001	4,2950220E-002
26/08/2025 23:33:45.3300	1,9980818E-001	3,8925546E-001	4,9575802E-002
26/08/2025 23:33:58.6228	1,5846856E-001	3,9520872E-001	5,7024043E-002
26/08/2025 23:34:15.3488	1,2590654E-001	4,0201786E-001	6,4183436E-002
26/08/2025 23:34:36.3692	1,0013975E-001	4,1100928E-001	7,1779586E-002
26/08/2025 23:35:02.8649	7,9421178E-002	4,2217869E-001	8,1046253E-002
26/08/2025 23:35:36.2047	6,3101739E-002	4,3423861E-001	9,1425896E-002
26/08/2025 23:36:18.1444	5,0154075E-002	4,4687021E-001	1,0161190E-001
26/08/2025 23:37:10.9795	3,9804459E-002	4,6231782E-001	1,1138935E-001
26/08/2025 23:38:17.5406	3,1592205E-002	4,8271060E-001	1,2198769E-001
26/08/2025 23:39:41.1600	2,5144994E-002	5,0582016E-001	1,3151273E-001
26/08/2025 23:41:26.5480	1,9949391E-002	5,2976841E-001	1,3828623E-001
26/08/2025 23:43:39.0960	1,5860692E-002	5,5561352E-001	1,4203791E-001
26/08/2025 23:46:26.2464	1,2576789E-002	5,8521092E-001	1,4123699E-001
26/08/2025 23:49:56.2672	1,0009170E-002	6,1407983E-001	1,3550608E-001
26/08/2025 23:49:57.1027	1,9999814E+005	3,0027714E-001	-8,9181937E-002
26/08/2025 23:49:57.5367	1,5885727E+005	3,1251809E-001	-6,9195598E-002
26/08/2025 23:49:57.9707	1,2618765E+005	3,1797972E-001	-5,4573171E-002
26/08/2025 23:49:58.2647	1,0022640E+005	3,2150608E-001	-4,3932803E-002
26/08/2025 23:49:59.9587	7,9609563E+004	3,2294095E-001	-3,5360035E-002
26/08/2025 23:50:01.6537	6,3233004E+004	3,2343838E-001	-2,7842527E-002
26/08/2025 23:50:03.3477	5,0224539E+004	3,2375714E-001	-2,1826064E-002
26/08/2025 23:50:04.0617	3,9897566E+004	3,2446170E-001	-1,6941972E-002
26/08/2025 23:50:04.4957	3,1686090E+004	3,2459286E-001	-1,2799712E-002
26/08/2025 23:50:04.9297	2,5172580E+004	3,2472968E-001	-9,6103689E-003
26/08/2025 23:50:05.3637	1,9995176E+004	3,2509482E-001	-7,0250626E-003
26/08/2025 23:50:05.7977	1,5884798E+004	3,2558855E-001	-4,7289520E-003
26/08/2025 23:50:06.2317	1,2618766E+004	3,2584682E-001	-2,9846986E-003
26/08/2025 23:50:06.6657	1,0020785E+004	3,2651380E-001	-1,7270508E-003
26/08/2025 23:50:07.1569	7,9597607E+003	3,2682493E-001	-5,2861864E-004
26/08/2025 23:50:07.7385	6,3238188E+003	3,2731050E-001	1,8975651E-004
26/08/2025 23:50:08.2079	5,0216069E+003	3,2754910E-001	6,7303277E-004
26/08/2025 23:50:08.6771	3,9861731E+003	3,2808703E-001	1,1891586E-003
26/08/2025 23:50:09.3672	3,1669595E+003	3,2842344E-001	1,8583572E-003
26/08/2025 23:50:09.8329	2,5158047E+003	3,2899654E-001	2,0945526E-003
26/08/2025 23:50:10.3012	1,9980818E+003	3,2949156E-001	2,4708281E-003
26/08/2025 23:50:10.7681	1,5884750E+003	3,2973009E-001	2,7650932E-003
26/08/2025 23:50:11.2339	1,2604036E+003	3,3047986E-001	2,9781037E-003
26/08/2025 23:50:11.7006	1,0016024E+003	3,3091238E-001	3,2265452E-003
