time/s	<I>/mA	Ewe/V	
27/08/2025 01:32:01.3641	2,836657748889923E+000	-2,1308069E-003
27/08/2025 01:32:02.3641	2,834409315204617E+000	-2,1499067E-003
27/08/2025 01:32:03.3641	2,834587900018690E+000	-2,1690065E-003
27/08/2025 01:32:04.3641	2,827196115303039E+000	-2,1117069E-003
27/08/2025 01:32:05.3641	2,829632371664040E+000	-2,0544075E-003
27/08/2025 01:32:06.3641	2,822931623411172E+000	-2,1499067E-003
27/08/2025 01:32:07.3641	2,815977189445491E+000	-2,1308069E-003
27/08/2025 01:32:08.3641	2,819116854572295E+000	-2,0735073E-003
27/08/2025 01:32:09.3641	2,819461915683739E+000	-2,0353077E-003
27/08/2025 01:32:10.3641	2,817023288679122E+000	-2,0926071E-003
27/08/2025 01:32:11.3641	2,818021438598635E+000	-2,0162079E-003
27/08/2025 01:32:12.3641	2,816173296308516E+000	-2,1117069E-003
27/08/2025 01:32:13.3641	2,814074252128600E+000	-2,1308069E-003
27/08/2025 01:32:14.3641	2,816863844680782E+000	-2,0735073E-003
27/08/2025 01:32:15.3641	2,812610770463941E+000	-2,0735073E-003
27/08/2025 01:32:16.3641	2,809930636024468E+000	-2,2454057E-003
27/08/2025 01:32:17.3641	2,810812752914426E+000	-2,2072061E-003
27/08/2025 01:32:18.3641	2,809180974292755E+000	-2,1690065E-003
27/08/2025 01:32:19.3641	2,808301423501968E+000	-2,1499067E-003
27/08/2025 01:32:20.3641	2,813896247768398E+000	-2,1308069E-003
27/08/2025 01:32:21.3641	2,808081151294708E+000	-2,0735073E-003
27/08/2025 01:32:22.3641	2,803156648588178E+000	-2,0926071E-003
27/08/2025 01:32:23.3641	2,802554692077628E+000	-2,2645055E-003
27/08/2025 01:32:24.3641	2,799200449562072E+000	-2,0353077E-003
27/08/2025 01:32:25.3641	2,795140601015085E+000	-2,1499067E-003
27/08/2025 01:32:26.3641	2,795431555938720E+000	-2,0353077E-003
27/08/2025 01:32:27.3641	2,792256432628626E+000	-2,0353077E-003
27/08/2025 01:32:28.3641	2,791914494037627E+000	-2,1117069E-003
27/08/2025 01:32:29.3641	2,793683380413050E+000	-2,1690065E-003
27/08/2025 01:32:30.3641	2,786135817289349E+000	-2,1308069E-003
27/08/2025 01:32:31.3641	2,785936502647395E+000	-2,0353077E-003
27/08/2025 01:32:32.3641	2,790398509407041E+000	-2,2072061E-003
27/08/2025 01:32:33.3641	2,788536983489990E+000	-2,0926071E-003
27/08/2025 01:32:34.3641	2,786457086706159E+000	-2,1499067E-003
27/08/2025 01:32:35.3641	2,787226945734023E+000	-2,2072061E-003
27/08/2025 01:32:36.3641	2,782048478317260E+000	-2,1308069E-003
27/08/2025 01:32:37.3641	2,778338225603100E+000	-2,2263059E-003
27/08/2025 01:32:38.3641	2,780537549877167E+000	-2,0926071E-003
27/08/2025 01:32:39.3641	2,777807272815700E+000	-2,0926071E-003
27/08/2025 01:32:40.3641	2,775858148384094E+000	-2,0544075E-003
27/08/2025 01:32:41.3641	2,768591919565200E+000	-2,1308069E-003
27/08/2025 01:32:42.3641	2,771712102699276E+000	-2,0735073E-003
27/08/2025 01:32:43.3641	2,771416440773010E+000	-2,1690065E-003
27/08/2025 01:32:44.3641	2,765471408224105E+000	-2,1690065E-003
27/08/2025 01:32:45.3641	2,764332585144039E+000	-2,1690065E-003
27/08/2025 01:32:46.3641	2,759382881546017E+000	-2,0926071E-003
27/08/2025 01:32:47.3641	2,757364820575710E+000	-2,2072061E-003
27/08/2025 01:32:48.3641	2,764230995273589E+000	-2,1690065E-003
27/08/2025 01:32:49.3641	2,763948628282545E+000	-2,1117069E-003
27/08/2025 01:32:50.3641	2,760374104499814E+000	-2,1117069E-003
27/08/2025 01:32:51.3641	2,758745470905300E+000	-2,0735073E-003
27/08/2025 01:32:52.3641	2,756611543560027E+000	-2,1308069E-003
